LATDECIMALNMB,LONGDECIMALNMB
41.73113054,-86.33955
39.606176,-86.10856
39.1840251,-85.84898999
39.625392,-86.119584
39.63099991,-86.121785
39.67144,-86.14928
41.09643284,-86.240148
40.007504,-86.127376
39.593728,-86.103168
39.606176,-86.10856
40.79575365,-86.12934003
41.12622,-85.337605
41.49205,-87.50195313
39.636006,-86.126426
39.66469018,-86.14740166
41.20715886,-86.2597339
41.49064,-87.46860631
41.47094401,-87.34249303
39.65164,-86.138235
41.434176,-86.89832
39.564336,-86.09256
41.47104,-87.372432
39.441616,-86.017952
41.47098648,-87.33127007
41.434192,-86.897104
41.47095528,-87.36629201
41.460288,-87.07418176
41.47088,-87.358864
41.491005,-87.48964512
41.474144,-87.39768
41.37279624,-86.51461797
41.060835,-84.98096
41.47443682,-87.39920065
41.47055568,-87.20472596
41.47055568,-87.20472596
41.439616,-86.953904
41.49205,-87.50191437
41.47076801,-87.18119348
41.12617792,-85.33801026
41.434192,-86.891248
41.43936762,-86.95174007
41.204512,-85.705424
41.471888,-87.38432
41.48590103,-87.45026301
41.26723769,-85.85605411
41.060835,-84.98096
41.47056315,-87.16521492
41.303435,-86.0949728
41.027645,-84.892735
41.23888,-85.815344
41.47428,-87.3996
41.470576,-87.16704
41.190448,-85.872336
41.16943,-85.501135
41.12553275,-85.27277739
41.484512,-87.446432
41.00119,-84.82513
41.394032,-86.6476
41.39404801,-86.65124594
41.484512,-87.446432
41.129856,-85.182416
41.442992,-86.978528
41.470608,-87.15768
41.46202,-87.10628757
39.83243843,-86.03609781
39.73607405,-86.04360628
39.76877103,-86.26832156
39.75319544,-86.26446649
41.49054801,-87.46374439
39.84985277,-86.04598531
41.46221105,-87.10505383
41.43356188,-86.81920417
41.47519934,-87.40309251
39.89698756,-86.26960228
41.47077381,-87.18210602
39.79762943,-86.03521137
41.46207,-87.08709
41.47519934,-87.40309251
41.490755,-87.47068686
39.76496415,-86.02916734
39.91597338,-86.26955405
39.91009153,-86.26957545
39.76459753,-86.26655895
41.47493174,-87.40177106
41.49104,-87.47258
41.470608,-87.15768
39.72561703,-86.2643559
41.4939,-87.52191402
41.41337139,-86.77223411
39.8584419,-86.04714535
39.86279572,-86.04720239
39.79762943,-86.03521137
39.70435165,-86.26345373
39.70040451,-86.12651102
39.7385563,-86.26438661
39.89115677,-86.04995278
39.72631013,-86.04685355
39.74580155,-86.26445497
39.69721599,-86.25459434
39.75464554,-86.26447569
39.86675356,-86.27070677
39.86714413,-86.04732128
39.85120742,-86.04671141
39.87876727,-86.04750494
39.8550738,-86.27616223
39.75023101,-86.26445939
39.88723875,-86.04796181
39.73746919,-86.04315201
39.8550738,-86.27616223
39.74435174,-86.26445986
39.8141942,-86.03109073
39.75264029,-86.03262984
39.82285012,-86.27553954
39.85408333,-86.0471052
39.7475955,-86.0364667
39.78225263,-86.03190779
39.76183028,-86.26542487
39.92464641,-86.2679701
39.86859494,-86.04733581
39.75127806,-86.03370675
39.80145134,-86.0333457
39.75264029,-86.03262984
39.82974377,-86.03456081
39.82705141,-86.03301147
39.84772939,-86.27603901
39.78799549,-86.03332582
39.75609667,-86.26449489
39.74870227,-86.26445526
39.86859494,-86.04733581
39.84044852,-86.0406294
39.86714413,-86.04732128
39.773623,-86.03056158
39.82705141,-86.03301147
39.7388522,-86.04266066
39.85120742,-86.04671141
39.7388522,-86.04266066
39.92818778,-86.26486651
39.92738587,-86.26650032
39.764464,-86.266912
39.78745559,-86.27088147
39.74020181,-86.04198339
41.39014,-87.47001
39.84313085,-86.04217213
39.87586157,-86.04745071
39.89698756,-86.26960228
39.80693534,-86.03113228
39.89698756,-86.26960228
39.78885638,-86.27135413
39.81709385,-86.03110948
39.79641647,-86.03542641
39.74147794,-86.04112915
39.7385563,-86.26438661
39.85955684,-86.27579854
39.76322122,-86.26596822
39.83109971,-86.03533228
39.77937218,-86.03144898
39.8027287,-86.03246218
39.86103728,-86.27575018
39.9071685,-86.26958417
39.80983935,-86.03104664
39.92464641,-86.2679701
39.75609667,-86.26449489
38.14328254,-87.55095869
39.81999018,-86.03114651
39.77505918,-86.03078259
38.803472,-87.45472
41.445895,-87.470115
39.79641647,-86.03542641
39.76322122,-86.26596822
41.62787393,-87.50847687
39.91303724,-86.26956665
39.82726358,-86.27563878
41.37736,-87.47001
40.76561367,-87.43846492
38.47652246,-87.56621383
40.16459082,-87.24304188
40.292416,-87.248
41.402608,-87.469184
41.675232,-87.508816
38.4471508,-87.57045308
38.00624221,-87.547145
41.65071418,-87.50867772
38.03198424,-87.53857186
41.62810728,-87.5084787
41.62900994,-87.50849039
39.186295,-87.39817
38.413616,-87.606864
39.41016785,-87.566475
41.42061224,-87.46957469
41.45631064,-87.46981
39.3468,-87.38832
41.57660345,-87.50848027
41.38466,-87.46999
38.093664,-87.55552
38.47516612,-87.56645348
39.451152,-87.41376
40.02866999,-87.242965
38.23688798,-87.56819015
38.08794466,-87.55637598
40.082704,-87.243072
41.57701486,-87.50845607
38.633105,-87.531925
41.65299271,-87.50870997
38.3256886,-87.58328111
41.602432,-87.508336
40.78195297,-86.12916996
39.46036357,-87.37517
39.14150006,-87.40876134
41.678944,-87.508864
40.35538,-87.34821
38.107984,-87.553472
41.37736,-87.47001
41.60213025,-87.50831984
38.959104,-85.83472
41.449776,-86.310384
40.99659531,-86.16761457
40.55100957,-86.12714761
40.6896199,-86.12832539
38.274608,-85.74904
40.6564448,-86.12826
41.46404076,-86.30717806
39.586384,-86.100608
39.55416,-86.088688
40.57104515,-86.127328
39.622944,-86.117984
41.20531466,-86.25902533
40.2132091,-86.12817065
39.535145,-86.081115
40.56311,-86.127285
40.520432,-86.098192
41.62149502,-86.248905
40.00304,-86.127168
41.24993888,-86.26166347
41.24437,-86.26145
38.684825,-85.77849202
38.92192,-85.836704
38.506992,-85.765424
41.17639275,-86.27077
40.04231759,-86.13558661
41.12480632,-86.239872
39.291185,-85.951785
38.68752,-85.778704
37.953648,-87.440832
39.658144,-86.142864
41.449776,-86.310384
39.625392,-86.119584
40.68934534,-86.12832141
40.520688,-86.050832
39.606176,-86.10856
41.30145432,-86.27520323
38.349835,-85.746035
38.373235,-85.69507837
41.238224,-86.261456
39.61790848,-86.136975
41.28768,-86.270768
40.55709,-86.127215
38.32962,-85.750155
41.29935299,-86.250045
37.9779785,-87.59459807
39.6069257,-86.121785
40.79314528,-86.1293286
39.425968,-86.003232
40.57942049,-86.1273252
39.99894743,-86.1269055
37.99629,-87.46773
40.94178561,-86.16831794
39.564336,-86.09256
38.31881,-85.75348
37.991568,-87.514816
37.9765,-87.636925
37.969728,-87.664224
37.9779035,-87.58043055
37.99127291,-87.49416247
37.938695,-87.869965
37.9778852,-87.58215959
38.061424,-87.1628
37.97784,-87.60058
37.977615,-87.622825
37.9765,-87.636925
38.04293,-87.36109
37.99166289,-87.52056119
37.95148,-87.69950654
37.97798564,-87.59373049
37.97799055,-87.59320995
37.977755,-87.58122372
38.00841333,-87.44217333
37.953648,-87.440832
37.991536,-87.511728
37.92908,-87.93532
38.219776,-86.143888
37.977344,-87.55606895
38.00833,-87.44206
38.86934707,-85.28513347
37.991648,-87.51952
41.60993601,-87.47136847
37.977555,-87.62785
37.97793525,-87.58008582
38.373744,-85.694816
38.752912,-85.449792
38.49565833,-85.56503666
37.9779083,-87.58285307
38.35757,-85.70178
38.04822,-87.30554
41.66384219,-86.24968
39.92619,-86.22963
39.88984,-86.2122
40.758928,-86.364224
40.77063283,-86.35490929
39.774464,-86.178816
39.90025,-86.21725
39.77435,-86.2134
41.3411608,-86.3091192
39.85557,-86.195685
39.774576,-86.102064
39.7736,-86.22648
41.642144,-86.24952
41.67534071,-86.25020789
41.67464,-86.250112
39.90518441,-86.21956559
41.712784,-86.885296
41.642144,-86.24952
38.77473565,-85.38717253
41.33926268,-86.30879654
38.77512,-85.387184
38.785264,-85.386944
39.77468,-86.19693
41.349872,-86.310256
39.77384,-86.153488
41.614688,-87.497536
39.88241696,-86.2085715
39.774272,-86.11768
39.773936,-86.158016
39.773936,-86.158016
41.30025768,-86.27675397
41.372935,-86.313485
39.77428,-86.159635
39.74256243,-86.189555
39.89454503,-86.1885
39.773775,-86.14225
39.919712,-86.226672
41.682848,-86.2504
39.923392,-86.228464
38.778625,-85.387325
41.672048,-86.249408
39.77416,-86.12368
41.664752,-86.249696
41.28768,-86.270768
39.82647583,-86.18145257
41.32419395,-86.29932995
39.84388466,-86.18977084
41.3604,-86.311648
39.77416,-86.12368
39.359315,-85.516495
41.65866964,-86.249632
39.86181,-86.1987
39.774944,-86.08312
39.913535,-86.223535
39.89004626,-86.21219699
40.766288,-86.3592
39.474224,-85.669312
39.887632,-86.211056
41.65304,-86.249504
41.28555773,-85.43235712
41.36300888,-85.52022444
41.206528,-85.308448
41.62363,-85.90252202
41.579845,-85.82055
41.636016,-85.921408
40.8265,-84.93764
41.63797922,-85.90675
41.55955,-85.79433
41.636016,-85.921408
41.590815,-85.85469425
41.62346568,-85.80104
41.56743,-85.80465
41.590815,-85.85468
41.32876274,-85.29765
41.58921,-85.842965
41.63583719,-85.92113035
41.55184,-85.78428
41.2860565,-85.43298203
41.63440665,-85.91890922
41.62363,-85.90256883
41.664368,-86.058896
41.58921,-85.84296954
41.67762897,-85.81516
41.609045,-85.87858
41.59518,-85.85841
41.55059491,-85.78995
41.590815,-85.85468
41.13784714,-85.20488777
41.62363,-85.90259864
41.54419263,-85.85841
41.53699475,-85.842965
41.58644,-85.83451
41.60534611,-85.821285
41.43169,-85.58739
41.55184,-85.7842914
41.632976,-85.916704
41.58369,-85.83445
38.6896,-86.730256
41.58237,-85.83288193
39.0867,-84.87827
41.59518,-85.85841
39.06349615,-85.21127879
41.63288672,-85.91656504
41.57559,-85.81516
40.8176,-84.93739
38.68817124,-87.49077356
39.09849933,-84.85143116
38.687648,-87.49056
39.0867,-84.87827
41.589,-85.84530557
41.58644,-85.83451
41.58918,-85.83618
40.81031,-84.93726
41.60228,-85.86773
41.56743,-85.80465
41.57768,-85.818135
41.636016,-85.921408
41.66496738,-86.05220315
41.642528,-85.928448
38.82450612,-86.51567992
38.92392,-85.96288
41.51076304,-85.76249347
38.65408,-87.12969
38.95802141,-85.85627232
38.957488,-85.88536
38.861,-86.51028174
38.95801458,-85.85679987
39.05734959,-84.90398151
38.66875,-86.91487
39.094384,-84.86264
38.958032,-85.87285581
38.906912,-85.990416
39.0867,-84.87827
39.00615,-85.6144
38.687648,-87.49056
38.85552,-86.488624
38.87433,-86.32273632
38.90776465,-85.98952955
38.958144,-85.848288
38.95904,-85.83483
39.0867,-84.87827
38.87495,-86.35281832
39.09356,-84.86858605
39.91690623,-86.09716988
38.846608,-86.494864
39.91793181,-86.1007252
39.70421984,-86.101004
39.70386997,-86.08790389
38.95096,-85.90784
39.70421984,-86.101004
39.90560201,-86.07106663
38.828832,-86.505696
39.91326105,-86.08470716
39.92571451,-86.17988906
38.958048,-85.868608
38.94638001,-85.91841561
39.89909991,-86.06092508
39.91484194,-86.09004934
39.69842419,-86.13944022
39.70262048,-86.26189888
39.92381731,-86.21716032
39.09356,-84.86862
39.89909991,-86.06092508
39.92756808,-86.1336826
39.70162964,-86.11913942
39.90467691,-86.06961735
39.90096028,-86.06381525
39.70421984,-86.101004
39.9247359,-86.24817818
39.9000301,-86.06237014
39.90467691,-86.06961735
39.91024044,-86.07831833
39.92372322,-86.2228107
39.90467691,-86.06961735
39.91947817,-86.10599935
39.90838069,-86.07541934
39.69627833,-86.25306515
39.92431858,-86.18702572
39.90560201,-86.07106663
39.70421984,-86.101004
39.70162964,-86.11913942
39.89536837,-86.05515747
39.91587375,-86.09360327
39.70421984,-86.101004
39.90375095,-86.06817497
39.91378654,-86.08649739
39.89816972,-86.05948008
39.92203113,-86.11475684
39.69842419,-86.13944022
39.69226267,-86.22722062
39.69842419,-86.13944022
39.9000301,-86.06237014
39.7025643,-86.1136213
39.89816972,-86.05948008
39.69834117,-86.14133185
39.91484194,-86.09004934
39.69346859,-86.2461902
39.91326105,-86.08470716
39.91638883,-86.09538039
39.91947817,-86.10599935
39.89443281,-86.05365679
39.91378654,-86.08649739
39.93011154,-86.16453737
39.90281969,-86.0667194
39.70097963,-86.16691444
39.69721599,-86.25459434
39.92655596,-86.13025867
39.91638883,-86.09538039
39.90096028,-86.06381525
41.44965,-86.26209
41.48269604,-86.49504
41.550704,-87.163264
41.449504,-85.844576
41.44466561,-85.92233323
41.517568,-86.845952
41.55022529,-87.0375947
39.92991511,-86.14231551
39.697635,-86.17874414
39.69721599,-86.25459434
39.70535931,-86.06800527
41.45232,-85.56745905
39.70125557,-86.26005542
41.55016069,-87.08272044
41.550656,-87.244
41.5505658,-87.22125958
41.56974401,-87.40154808
41.45242346,-85.3128154
41.44953572,-85.84712976
41.437235,-84.81365546
41.517024,-86.74024
41.550525,-87.17508
41.450081,-85.88966169
41.5505,-87.15827
41.550672,-87.153088
41.546864,-86.930464
41.567536,-87.346592
41.448032,-86.425376
41.550495,-87.17939
41.569776,-87.413024
41.4524415,-85.56338026
41.550495,-87.17939
41.45012928,-85.89355037
41.55012,-87.09741
41.55034202,-87.10649938
41.4288,-84.933456
41.429728,-84.867648
41.54950631,-86.98956882
41.550495,-87.17939
41.55047453,-87.13296348
41.45876727,-86.19427947
41.45913344,-85.51712678
41.550495,-87.17939
39.479504,-86.35504
38.87552,-86.519088
39.54302916,-86.2687414
39.619264,-86.213072
39.31464209,-86.51688
39.49245497,-86.34742559
39.04348052,-86.52651
39.529056,-86.287344
41.135552,-85.005232
39.29502748,-86.48695
39.4993028,-86.33601568
39.47685531,-86.36774675
39.565216,-86.246912
39.542848,-86.269008
38.99448787,-86.53727754
39.22231,-86.539075
39.53031878,-86.28597701
39.23272985,-86.50949
40.262672,-85.820192
39.16557412,-86.57307004
39.417195,-86.411865
39.340128,-86.607152
39.31641759,-86.51094261
39.993248,-86.004352
39.340128,-86.607152
39.26478727,-86.52270297
39.479504,-86.35504
38.87552,-86.519088
39.39519037,-86.45747076
39.31464209,-86.51688
38.8732,-86.51936
39.565216,-86.246912
38.95331492,-86.55220624
40.03940789,-85.99550433
39.546175,-86.264415
38.954688,-86.55224
39.63343419,-86.20662194
39.604688,-86.219296
39.19441865,-86.55459492
39.479504,-86.35504
39.13786394,-86.57290617
38.738624,-86.469616
39.993248,-86.004352
41.73114758,-86.08046078
41.72219731,-86.28368988
41.5740971,-87.48743211
41.56962829,-87.37903206
41.730665,-86.33917273
41.649184,-86.640544
41.72216959,-86.24892396
41.67172446,-86.32235457
41.73115052,-86.07852377
41.29154804,-87.42057869
41.29008,-87.401168
41.40152015,-87.15565547
41.67216,-86.565056
41.61117,-86.72134
41.59155152,-86.80461836
41.671696,-86.4868
41.43909088,-87.10622317
41.53743742,-86.91992469
41.591248,-86.798048
41.59116,-86.75173
41.519664,-86.952288
41.67171597,-86.49219756
41.660368,-86.621456
41.61117,-86.72134
41.43612952,-87.10904967
41.28936716,-87.20018398
41.29108661,-87.41036191
41.29152568,-87.42130614
41.4564,-87.065728
41.29,-87.396384
41.290016,-87.40344
41.59088956,-86.75434504
41.47028874,-87.02323852
41.4938888,-86.97245255
41.590944,-86.752064
41.69901,-86.32258
41.62557,-86.68973531
41.591984,-86.7492
41.61167,-86.72037945
41.671952,-86.433424
41.671632,-86.380288
39.338945,-86.50949
39.430832,-86.395296
41.539872,-86.910912
38.45330691,-86.45461113
39.507728,-86.322272
41.46057225,-87.04502661
41.47795833,-86.99789833
39.10592835,-86.55161757
41.671664,-86.327024
41.14544128,-84.99250763
41.610045,-86.723495
41.67190401,-86.50482039
38.846576,-86.515696
39.07763047,-86.53621368
38.796295,-86.51087
39.97173729,-86.00403382
38.828832,-86.505696
39.430832,-86.395296
39.670848,-86.196272
39.326935,-86.47225
39.678144,-86.196192
39.97993029,-86.00414569
39.634535,-86.205455
39.44616,-86.387248
39.568816,-86.24528
39.60539905,-86.21875802
39.513088,-86.354832
39.49528038,-86.34257138
39.30327,-86.51695
39.568816,-86.24528
39.66492506,-86.19633732
39.148144,-86.572992
40.04567418,-85.99434122
39.66519968,-86.19633438
39.40922783,-86.422173
39.477632,-86.367392
39.576304,-86.239952
39.6926266,-86.18677957
39.405456,-86.436928
38.828832,-86.505696
39.604688,-86.219296
39.96358293,-86.00424747
40.032495,-85.995225
38.99448787,-86.53727754
39.01599538,-86.53702067
39.425696,-86.401648
37.40942591,-86.468475
38.954688,-86.55224
39.83376836,-86.03686737
39.71110227,-86.26430051
39.76183028,-86.26542487
39.74269522,-86.04019089
39.74870227,-86.26445526
39.764464,-86.266912
39.84313085,-86.04217213
39.76459753,-86.26655895
39.75127806,-86.03370675
39.79296149,-86.27321467
39.90375095,-86.06817497
39.84447583,-86.04293124
39.82143834,-86.03116502
39.75609667,-86.26449489
39.87150429,-86.04736709
39.75403021,-86.03154073
39.72128687,-86.26434174
39.78022311,-86.27021009
39.81854201,-86.03112799
39.81274277,-86.03109022
39.92323462,-86.26838868
39.92818778,-86.26486651
39.74145804,-86.26443062
39.72128687,-86.26434174
39.88972088,-86.2693186
39.80003228,-86.27508672
39.75004906,-86.03462986
39.8377593,-86.03912511
39.72705744,-86.26435893
39.80839046,-86.0310589
39.78457994,-86.27034991
39.71252698,-86.26429923
39.74290606,-86.26445618
39.70825001,-86.26428584
39.86675356,-86.27070677
39.74147794,-86.04112915
39.76601173,-86.26713842
39.89339271,-86.05214888
39.70967916,-86.26430178
39.72274972,-86.26434668
39.8001887,-86.03429374
39.70323294,-86.26252806
39.73566858,-86.26436431
39.82570561,-86.03223832
39.82288344,-86.03127334
39.78313149,-86.27024114
39.88990869,-86.04909848
39.69543312,-86.25144322
39.81246221,-86.27533966
39.80003228,-86.27508672
39.69721599,-86.25459434
39.78602486,-86.2705615
39.80145134,-86.0333457
39.70691175,-86.26426659
39.780208,-86.19088
39.43969878,-87.403024
39.781145,-86.17344
38.28128,-85.742544
39.80145877,-86.27512485
39.779936,-86.179056
39.79433484,-86.2738443
39.86714413,-86.04732128
39.78024565,-86.22223615
39.8377593,-86.03912511
39.77863611,-86.32196989
39.77968,-86.256896
39.79160534,-86.27254471
41.59398568,-87.28148525
39.88972088,-86.2693186
39.78022311,-86.27021009
39.76212222,-86.02874453
40.41896,-86.885936
39.780675,-86.190785
39.8141942,-86.03109073
39.779445,-86.28901205
39.92805243,-86.26103926
39.74580155,-86.26445497
39.781744,-86.030288
40.03728,-86.012208
39.781184,-86.120992
39.75987807,-86.112135
39.781152,-86.124688
39.780736,-86.175792
40.035488,-86.012112
39.782544,-85.961776
39.781552,-86.064144
41.52168,-87.23416
38.28,-85.745152
39.77986,-86.18526
39.78133,-86.092745
39.781328,-86.099984
40.041632,-86.01232
39.171504,-86.49296
38.29641,-85.72646
39.780128,-86.224992
39.77944,-86.27011004
39.780688,-86.16976
39.78078,-86.17356
39.778784,-86.307392
38.316985,-85.71576
40.035488,-86.012112
39.77863611,-86.32196989
39.78096,-86.17559861
41.593344,-87.381936
39.77982139,-86.24435591
39.77993,-86.18286
39.778544,-86.326592
39.781552,-86.064144
40.035488,-86.012112
39.77905,-86.30038732
39.171648,-86.507088
39.779936,-86.179056
39.78069,-86.20513
39.20874,-85.88312
41.26324,-85.841872
39.779824,-86.244
40.035488,-86.012112
41.592944,-87.371008
39.78062,-86.23846
40.035488,-86.012112
41.12591702,-85.30010755
41.521792,-87.254528
39.780672,-86.16848
41.185264,-85.64464
41.7136359,-86.89359287
39.208416,-85.894608
39.780464,-86.142304
41.45973918,-87.03361785
39.779405,-86.28621
41.521776,-87.253248
41.23888,-85.815344
39.77944,-86.270288
40.41117723,-86.8852056
41.48648,-87.451504
38.28817009,-85.72936838
41.36462,-86.38645863
41.19282414,-85.67207459
39.78151,-86.08603
41.490755,-87.470665
41.47122128,-87.315145
41.155769,-85.4585256
41.19043617,-85.66336732
41.49406976,-87.52265717
41.18997349,-85.66165659
41.263488,-85.842416
41.47083838,-87.24002306
41.12621375,-85.33873477
41.303435,-86.0949728
41.49043459,-87.46110145
41.342655,-86.26352
41.20420827,-85.70451279
41.4618,-87.087896
41.364912,-86.466384
41.266368,-85.852608
41.47519,-87.40285
41.47096832,-87.33272999
41.388832,-86.582416
41.17792,-85.596848
41.16898978,-85.48758552
41.49151,-87.49684125
41.363408,-86.376768
41.49279784,-87.50955765
41.47096448,-87.33309499
41.49344,-87.518544
41.363408,-86.376768
41.361405,-86.34787
41.13512768,-85.41170931
41.491824,-87.501936
41.151584,-85.453824
41.20789649,-85.72320525
41.140944,-85.434848
41.126576,-85.35728
41.206528,-85.308448
41.323955,-86.20236569
41.05052168,-84.96060941
41.12642866,-85.34308186
41.12726035,-85.38000283
41.027552,-84.892656
41.126576,-85.35728
41.20701,-85.71945928
41.207392,-85.719632
41.400592,-86.701632
41.47093781,-87.25721546
41.361568,-86.33063804
41.4618,-87.087896
37.97664,-87.49424725
38.00380631,-87.58407008
37.89984657,-86.76456
37.97646771,-87.46325655
37.99952626,-87.56224755
37.901968,-87.150496
38.01704,-87.627472
37.9752163,-87.41231746
37.940944,-86.762448
37.9766004,-87.48388148
38.03065704,-87.65599582
38.00380631,-87.58407008
38.04271353,-87.6873725
38.01704,-87.627472
38.002888,-87.59572
37.97655105,-87.48145094
38.05622323,-87.72711623
37.91781656,-86.75555
37.99952181,-87.56190044
37.977088,-87.519904
37.97644835,-87.4606538
37.976448,-87.45978618
37.9752333,-87.40460533
37.999312,-87.54912
37.9752315,-87.40469205
37.98738049,-86.78787892
39.70406752,-86.0953825
39.92779628,-86.17717472
37.97668,-87.393
39.70411833,-86.09725633
39.70421984,-86.101004
39.70006366,-86.17047085
39.92403201,-86.12164459
39.69721599,-86.25459434
39.69862107,-86.14507057
39.92991511,-86.14231551
39.70427055,-86.10287784
39.89816972,-86.05948008
39.70323294,-86.26252806
39.70162964,-86.11913942
39.69226485,-86.23660728
39.92391534,-86.21150952
39.90375095,-86.06817497
39.70427055,-86.10287784
39.92406658,-86.20210263
39.69890794,-86.13572284
39.93005119,-86.1664373
39.92807872,-86.13539447
39.92252943,-86.11647859
39.89909991,-86.06092508
39.70176013,-86.16331781
39.93004869,-86.17025377
39.69393426,-86.19549108
39.92953654,-86.14056068
39.69721599,-86.25459434
39.69227257,-86.21783711
39.92435771,-86.18515828
39.90189178,-86.06526852
39.90281969,-86.0667194
41.17759291,-85.5811295
41.18181927,-85.630792
39.92362335,-86.22847715
41.18181927,-85.630792
41.460992,-87.04384
39.92413541,-86.19833169
41.14949993,-85.45146028
39.90189178,-86.06526852
39.93004869,-86.17025377
41.36157964,-86.32845192
41.12544536,-85.22813485
39.92378598,-86.21904378
39.92369104,-86.22470066
39.90189178,-86.06526852
41.26491044,-85.97130671
39.69225717,-86.22347005
39.92351056,-86.2341373
39.92354645,-86.23224793
41.434192,-86.897104
39.69862107,-86.14507057
39.70040011,-86.15417895
41.36095,-86.44424
41.47105433,-87.37352693
41.49304,-87.5124
41.362112,-86.31132538
41.493392,-87.516736
41.27547286,-86.02458508
41.17780968,-85.59139986
41.26320407,-85.84179318
41.49366368,-87.52047082
41.48443957,-87.44607983
41.388685,-86.58264798
41.26653052,-85.95885373
41.176464,-85.56336
41.47354322,-87.39394907
41.47096,-87.33352
41.28343927,-86.0503727
41.361405,-86.34787
41.264944,-85.969488
41.176705,-85.56819552
41.28122319,-86.043717
41.493856,-87.521536
41.362112,-86.311872
41.36168434,-86.32517519
41.264768,-85.98009955
41.380512,-87.306352
41.28479955,-86.05435057
41.129856,-85.182416
41.452608,-87.02336
41.39394333,-86.620812
41.47093533,-87.25685044
41.363408,-86.376768
41.00110756,-84.82621208
41.460288,-87.07504
41.16885079,-85.48476247
41.421365,-87.468145
41.45976,-87.063168
41.49193268,-87.50294813
40.86656,-87.154912
40.84002578,-87.15470614
41.414784,-87.354912
38.83651123,-86.9227245
38.52845492,-86.914675
41.2242236,-87.1988739
37.906912,-87.038944
38.379424,-86.94448
40.43380269,-86.91512121
41.419136,-87.374784
38.46724248,-86.91623151
40.460432,-86.933312
38.74851534,-86.91398482
38.54212046,-86.90664
39.4718168,-86.78079603
39.20731103,-86.7612
41.320225,-87.200025
41.06745162,-87.15434
38.83162,-86.92275
41.40027119,-87.33513723
41.414784,-87.354912
39.84806208,-86.00253239
41.417008,-87.36572
41.20202858,-87.19865775
41.070528,-87.151488
39.75632,-86.486608
39.75952,-87.122592
39.762575,-86.39958363
39.7785699,-87.33436384
39.86131031,-85.97529287
39.76371,-86.344535
39.76077,-86.521725
39.86295155,-85.97200531
39.76371,-86.344535
39.856864,-85.984512
39.758512,-86.507008
39.84632,-86.006032
39.836288,-86.026928
39.862496,-85.972896
39.75632,-86.486608
39.76343,-86.35773
39.862496,-85.972896
39.76321,-86.36923
39.84000246,-86.01915498
39.76372,-86.34073
39.75828,-87.06673
39.862265,-85.9727421
39.77739,-87.30969
39.836288,-86.026928
39.891435,-85.92948
39.76371,-86.344535
39.853536,-85.991376
39.762445,-86.41426271
39.76296,-86.38712
39.94153,-85.83258291
40.00436129,-85.35673991
39.853536,-85.991376
39.76359,-86.35055682
39.758512,-86.507008
40.049888,-84.861696
39.91646449,-86.57402413
39.54090788,-85.75769139
40.07860852,-86.90094023
39.76296,-86.38712
39.36294073,-85.51703948
39.52220248,-85.72833029
39.65436165,-85.92836115
39.57790483,-85.8139239
39.27979486,-84.85991587
39.833536,-86.032688
39.8384,-86.022496
39.58770557,-85.82773094
39.87948899,-86.4676246
39.75958,-86.51116
39.55776907,-85.78698863
40.12327227,-87.28924556
39.32457,-85.37981305
39.87948899,-86.4676246
39.76077,-86.521725
39.32457,-85.37981305
39.99107889,-86.70890729
39.71485667,-86.00783588
40.12168326,-87.35468117
39.58770557,-85.82773094
39.88302317,-86.51416787
40.09961187,-87.04866187
39.76077,-86.521725
39.73100574,-86.02910785
39.27679268,-84.95247865
40.12327227,-87.28924556
39.66231605,-85.94416038
40.12417451,-87.24206468
39.33338359,-85.39491928
40.07860852,-86.90094023
40.11879667,-87.14094457
39.36168413,-85.47067271
39.69130705,-85.98605587
40.10383815,-87.06690415
39.2853226,-85.02012987
40.06848348,-86.85573169
39.43138872,-85.58483373
40.05057729,-86.81656999
40.12652824,-87.30759177
39.7094233,-86.00161298
39.65436165,-85.92836115
39.32457,-85.37981305
40.05902907,-86.83039157
39.8321289,-86.3339082
39.27979486,-84.85991587
39.63978742,-85.90494723
39.859585,-86.39249772
39.40799492,-85.56344671
39.66801183,-85.95123867
39.65436165,-85.92836115
39.84076,-86.355535
39.47192842,-85.66211644
39.28023779,-85.12169539
39.81225965,-86.28868493
40.08785709,-86.93671966
40.11953925,-87.460156
40.12162874,-87.37186283
39.45083198,-85.62409885
39.55776907,-85.78698863
39.86283889,-86.40840604
39.45434711,-85.63226007
39.65436165,-85.92836115
39.56100076,-85.79074564
40.12403377,-87.25127629
40.12300167,-87.32465062
39.31664428,-85.32629225
40.07500342,-86.88258973
40.07500342,-86.88258973
40.12210176,-87.39083244
40.92930325,-85.47089322
40.2139193,-85.66653028
41.29796487,-85.42350832
39.8186465,-86.30362852
39.69272,-85.773616
39.6134674,-85.76701659
41.45969286,-85.37085543
39.5472707,-85.775504
39.69272,-85.773616
40.12162874,-87.37186283
41.30401601,-85.42343567
41.30387876,-85.42343732
41.15547571,-85.488416
40.533632,-85.673552
40.55152,-85.673824
40.86800179,-85.53432284
41.31266086,-85.42321496
39.525232,-85.77696
41.26753493,-85.46060151
40.193152,-85.669856
39.81607539,-85.7699567
39.799296,-85.769664
40.530848,-85.673504
39.80394946,-85.76978507
39.804224,-85.769792
39.79216,-85.76952
39.611296,-85.767392
39.81538893,-85.7699498
39.80449858,-85.76979552
40.55152,-85.673824
40.84660501,-85.52824142
40.2698405,-85.67047997
